chrom	start	end	gene1	gene2	gene1_strand	gene2_strand	inter_tss_distance	pair_type	orig_start	orig_end	cpg_overlap_fraction	cpg_obs_exp	cpg_gc_pct	H3K4me3_n_present	H3K4me3_frac_present	H3K4me3_mean	H3K4me3_cv	H3K27ac_n_present	H3K27ac_frac_present	H3K27ac_mean	H3K27ac_cv	H3K27me3_n_absent	H3K27me3_frac_absent	H3K27me3_mean	H3K27me3_cv	H3K9me3_n_absent	H3K9me3_frac_absent	H3K9me3_mean	H3K9me3_cv
chr16	66934126	66935021	CIAO2B	CES2	-	+	20	divergent_classic	66934423	66934443	1.0	64.1	85.0	11	1.0	34.35935733739363	0.4667928727098009	10	0.9090909090909091	15.648181258040232	0.7457234224617054	10	0.9090909090909091	0.5538258084182572	1.3586338414729118	11	1.0	0.40772436650246835	0.6792530389663203
chr16	67159643	67160136	TRADD	FBXL8	-	+	22	divergent_classic	67159909	67159931	1.0	72.4	55.0	11	1.0	42.15155882555775	0.7729738036708999	9	0.8181818181818182	6.595679184656763	0.7658225261054136	10	0.9090909090909091	3.612221328316984	2.587652209106169	11	1.0	0.3313091490023015	0.63051992468897
chr16	69131290	69133005	UTP4	CHTF8	+	-	1298	divergent_overlapping	69131290	69132588	0.5731778425655977	74.3	120.0	11	1.0	39.06475905209672	0.5593428581347952	11	1.0	13.981345717794266	0.5561974035647171	11	1.0	0.4462031485258607	0.8326578250710084	11	1.0	0.4895485331074659	0.6656269467186388
chr16	69337995	69339979	NIP7	COG8	+	-	1588	divergent_overlapping	69337995	69339583	0.41381048387096775	65.7	91.0	11	1.0	20.633912801994857	0.3845052097104299	10	0.9090909090909091	7.449995764408436	0.48421677003349384	11	1.0	0.4250627074677103	0.6808089426841313	11	1.0	0.3647302414752604	0.6303542596331103
chr16	70289224	70289707	DDX19B	AARS1	+	-	45	divergent_overlapping	70289662	70289707	0.7494824016563147	71.5	37.0	11	1.0	23.303216871337636	0.8031363615985424	11	1.0	19.38397454240339	0.48127684588737335	11	1.0	0.4727356738236708	1.0336479887258685	11	1.0	0.35533431593871173	0.892795196224177
chr16	70523186	70523790	COG4	SF3B3	-	+	230	divergent_classic	70523560	70523790	0.6572847682119205	60.2	30.0	11	1.0	31.475582371315703	0.5315261806707072	11	1.0	16.916204864374013	0.5742451111438281	10	0.9090909090909091	0.6904274131452317	0.9687415687009516	11	1.0	0.25058610686809796	0.8956185304203317
chr16	71808020	71809201	ATXN1L	AP1G1	+	-	763	divergent_overlapping	71808438	71809201	0.9974597798475868	58.8	91.0	11	1.0	43.782629340039705	0.452608505207055	11	1.0	36.42066075091464	0.6184407117539965	10	0.9090909090909091	0.6138570812109893	0.922541672858699	11	1.0	0.47145404235178057	0.7656039500190971
chr16	74998859	75000309	ZNRF1	WDR59	+	-	1150	divergent_overlapping	74999023	75000173	1.0	71.3	166.0	11	1.0	26.065274957440785	0.5331304665816986	10	0.9090909090909091	5.122595452393635	0.7485897684449623	11	1.0	0.5726890225146045	1.0400549765890883	11	1.0	0.25910716777487264	0.41178570533371034
chr16	75647366	75648681	TERF2IP	KARS1	+	-	871	divergent_overlapping	75647772	75648643	1.0	67.5	131.0	11	1.0	37.71707680664755	0.47650689096290705	11	1.0	14.253631701587075	0.6588621758683488	11	1.0	0.5261532695444703	0.6344983875537362	11	1.0	0.2257062726209031	0.6133529922832465
chr16	85798632	85800236	COX4I1	EMC8	+	-	976	divergent_overlapping	85798632	85799608	0.8865336658354115	67.4	138.0	11	1.0	44.638798104998244	0.45769934314428434	11	1.0	14.812031388938902	0.5886890231409906	11	1.0	0.5863704144316513	0.7606464130641863	11	1.0	0.5017107181846673	0.8259784030964594
chr16	88856219	88857568	TRAPPC2L	GALNS	+	-	751	divergent_overlapping	88856219	88856970	0.9673832468495182	62.9	120.0	11	1.0	30.00404319772953	0.7109479810518228	10	0.9090909090909091	4.47399320888043	0.686284000490381	11	1.0	0.325165750468511	1.008919822662585	11	1.0	0.1837091649508939	0.6716753400176292
chr16	89489407	89491345	ANKRD11	SPG7	-	+	157	divergent_classic	89490561	89490718	1.0	74.1	239.0	11	1.0	20.036150091147196	0.5839063827475265	11	1.0	7.39309797161667	0.6235285141984157	11	1.0	0.21305433926435258	0.9852646718074296	11	1.0	0.15253710190483635	0.6633292864502028
chr16	89656784	89658228	CHMP1A	SPATA33	-	+	1	divergent_classic	89657738	89657739	1.0	69.3	150.0	11	1.0	38.55581896244135	0.6060112940946529	11	1.0	10.429760942174092	0.7264484682228686	11	1.0	0.3553468688510238	0.553902244903634	11	1.0	0.34259035347525685	0.602650040205546
chr16	89720399	89722681	ZNF276	VPS9D1	+	-	499	divergent_overlapping	89720399	89720898	0.9868536371603857	66.6	250.0	11	1.0	30.698995923433703	0.5167717517892011	10	0.9090909090909091	11.231412443264908	0.8360856163037659	10	0.9090909090909091	0.7260585209743083	1.7171541313553544	11	1.0	0.23985672056938973	0.435781625473439
chr17	781910	782748	GLOD4	MRM3	-	+	58	divergent_classic	782294	782352	1.0	64.6	85.0	11	1.0	48.1445042700029	0.4637831229273028	11	1.0	16.21713444730993	0.6607587252233159	11	1.0	0.534078323879299	0.7699867046369722	11	1.0	0.5002169599458681	0.49392457274496626
chr17	1829591	1830634	RPA1	SMYD4	+	-	933	divergent_overlapping	1829701	1830634	0.6538830297219559	65.5	75.0	11	1.0	36.036098228491205	0.5498846880518796	11	1.0	7.817961243313854	0.8030517584723484	10	0.9090909090909091	0.6317388235429949	1.0966607552426255	11	1.0	0.3638688588325372	0.5253043336090074
chr17	2303223	2304085	SRR	SMG6	+	-	403	divergent_overlapping	2303382	2303785	1.0	68.2	100.0	11	1.0	40.057712658388965	0.656646481018522	11	1.0	12.798262454436683	0.5919407558644527	11	1.0	0.4298408380918012	0.6019627348807809	11	1.0	0.20188127280794396	0.722134304518731
chr17	2336336	2338253	TSR1	SGSM2	-	+	840	divergent_classic	2336657	2337497	1.0	62.3	178.0	11	1.0	25.52715759094838	0.5216701839268949	11	1.0	8.304615992415417	0.70320558061494	11	1.0	0.43584283112948885	0.8771469506080707	11	1.0	0.27818195341899105	0.5359943125034451
chr17	3636024	3637190	SHPK	CTNS	-	+	208	divergent_classic	3636250	3636458	1.0	70.2	114.0	11	1.0	38.783605987766414	0.8161999691963393	11	1.0	11.224890173989944	0.5216253354393146	11	1.0	0.36775322805656446	0.9783423561700896	11	1.0	0.2397503581118543	0.8367841007133294
chr17	3667930	3669324	TAX1BP3	EMC6	-	+	132	divergent_classic	3668679	3668811	1.0	69.7	149.0	11	1.0	34.50649255425324	0.5794487471988291	11	1.0	15.62359205671289	0.7987898096816132	11	1.0	0.5187515083995552	0.8216164746944289	11	1.0	0.35192377095359256	0.6631102643077458
chr17	4142498	4143197	ZZEF1	CYB5D2	-	+	137	divergent_classic	4143030	4143167	1.0	67.4	78.0	11	1.0	31.747832788696993	0.5479580830954913	9	0.8181818181818182	6.664883038973696	0.8012177673737083	11	1.0	0.353259035636573	0.7159996881548238	11	1.0	0.22261967612689848	0.7481186430823272
chr17	4939563	4940341	RNF167	SLC25A11	+	-	46	divergent_overlapping	4940007	4940053	1.0	55.0	63.0	11	1.0	23.29120505713574	0.45741473802482985	11	1.0	10.403563592070846	0.7245693432494145	11	1.0	0.39169672009551965	0.8623648741276982	11	1.0	0.2153549854715677	0.533590902233623
chr17	4947647	4950612	ENO3	PFN1	+	-	970	divergent_overlapping	4948091	4949061	1.0	59.9	231.0	11	1.0	27.535298796423543	0.5966301387894319	11	1.0	20.742832705766123	0.6356219577533514	11	1.0	0.3847370158434952	0.7374286908479687	11	1.0	0.31430492627269274	0.6036526341712307
chr17	5419187	5420396	RPAIN	NUP88	+	-	524	divergent_overlapping	5419640	5420164	1.0	58.7	95.0	11	1.0	31.36033443847707	0.4434075464627472	11	1.0	17.769727901645982	0.6257136228455856	11	1.0	0.37339573467227344	0.7408226140135808	11	1.0	0.30779343490408095	0.6319015655519727
chr17	5486070	5486963	MIS12	DERL2	+	-	527	divergent_overlapping	5486284	5486811	1.0	65.2	84.0	11	1.0	23.4801145359977	0.4300935047402958	11	1.0	20.69572500921082	0.569518115792195	11	1.0	0.38573902288226203	1.0061140169429066	11	1.0	0.25232584014836057	0.6429075188186769
chr17	6640034	6641243	KIAA0753	TXNDC17	-	+	273	divergent_classic	6640711	6640984	1.0	66.3	99.0	11	1.0	38.46130661392373	0.6123135158188485	11	1.0	14.526619154869554	0.5945654007698863	11	1.0	0.4112477604399661	0.6283550596640213	11	1.0	0.30874152317937503	0.5874842749008835
chr17	7251105	7252807	ELP5	CTDNEP1	+	-	1076	divergent_overlapping	7251415	7252491	1.0	66.0	131.0	11	1.0	31.162966787144626	0.4892543752857458	11	1.0	18.174005127245774	0.5673125049859119	11	1.0	0.5354933996768412	0.7777977821677653	11	1.0	0.3501911507358668	0.8489313350513509
chr17	7931853	7932251	CNTROB	TRAPPC1	+	-	23	divergent_overlapping	7932100	7932123	1.0	68.3	40.0	11	1.0	18.626250711760054	0.3778465253634224	9	0.8181818181818182	5.273126430258902	0.5241155317237299	11	1.0	0.3935227852524034	1.024648078328275	11	1.0	0.28601286115533336	1.4627284261687228
chr17	8247617	8248202	PFAS	CTC1	+	-	441	divergent_overlapping	8247617	8248058	0.6735042735042736	63.7	32.0	11	1.0	33.339045956853575	0.44899423149743606	11	1.0	26.077012262072035	0.6965174709106712	11	1.0	0.3870256755544064	1.3314894524101257	11	1.0	0.3565068184838538	0.6389564043364399
chr17	10697108	10698375	ADPRM	SCO1	+	-	782	divergent_overlapping	10697593	10698375	0.6108918705603789	69.3	78.0	11	1.0	37.26523130435344	0.49244853736671196	11	1.0	13.261297919233181	0.4187621559437715	11	1.0	0.5442990009253857	0.9403493461215906	11	1.0	0.3915041153111909	0.5999814855834102
chr17	15999186	16000374	ZSWIM7	TTC19	-	+	66	divergent_classic	15999717	15999783	1.0	66.2	130.0	11	1.0	28.594445939058687	0.5271642020381682	11	1.0	14.159188425809742	0.6321607050441937	11	1.0	0.3693896929540083	0.9556791197013721	11	1.0	0.27291452907796027	0.4771518599325745
chr17	18038884	18040181	ATPAF2	GID4	-	+	198	divergent_classic	18039209	18039407	1.0	66.2	137.0	11	1.0	31.540366472446124	0.5612000387523907	10	0.9090909090909091	5.908009831796789	0.5749430880682984	11	1.0	0.4061965358800681	1.2038167020912387	11	1.0	0.3055539993756005	0.7445261143451148
chr17	18258302	18261358	FLII	MIEF2	-	+	1858	divergent_classic	18258738	18260596	0.5520287958115183	70.2	80.0	11	1.0	17.818816726728514	0.4995976148763093	11	1.0	9.111975777896463	0.6443033178431322	11	1.0	0.5315874483441282	0.5976384531455916	11	1.0	0.27651180008759124	0.5147214755540134
chr17	18314507	18315742	TOP3A	SMCR8	-	+	285	divergent_classic	18315007	18315292	1.0	64.3	117.0	11	1.0	32.87780566672995	0.5689386030985085	11	1.0	13.091682318945782	0.6186413858698389	11	1.0	0.35084423563484163	0.7865264060768213	11	1.0	0.2527837102219554	0.3336277656023908
chr17	19377687	19379228	MAPK7	B9D1	+	-	473	divergent_overlapping	19377720	19378193	1.0	64.6	126.0	11	1.0	26.85228254642949	0.5418420164389056	11	1.0	10.261485353672402	0.6464358291114124	11	1.0	0.3823668415021068	0.6481822546380267	11	1.0	0.27649933254491876	0.8386423322894545
chr17	28335045	28336022	IFT20	TNFAIP1	-	+	112	divergent_classic	28335489	28335601	1.0	66.6	79.0	11	1.0	27.348499123641954	0.4671252124109052	11	1.0	11.498587915991786	0.9375315043671708	11	1.0	0.5148519589407428	0.9164560763021515	11	1.0	0.2705821280920632	0.8707154970894732
chr17	28357139	28357852	POLDIP2	TMEM199	-	+	114	divergent_classic	28357527	28357641	1.0	72.1	78.0	11	1.0	39.914568406850435	0.6195012529079639	11	1.0	14.750373447008819	0.7724390980266019	11	1.0	0.516646135152539	0.747251095009502	11	1.0	0.3422517748573101	0.9749376415586575
chr17	28661703	28662373	SDF2	SUPT6H	-	+	8	divergent_classic	28662189	28662197	1.0	54.0	50.0	11	1.0	37.697816466379365	0.5134064059857024	11	1.0	27.23743977473689	0.5866152536765558	11	1.0	0.5038095951631955	1.0040174180539503	11	1.0	0.3613809961951056	0.40890553762968734
chr17	28717150	28720255	RAB34	RPL23A	-	+	1555	divergent_classic	28718429	28719984	0.4180354267310789	65.5	67.5	11	1.0	13.061146938776385	0.4800930635646388	11	1.0	10.45386872064052	0.605171349674506	11	1.0	0.4450472421558955	0.5882283760268828	11	1.0	0.24613749200231058	0.41815409034371587
chr17	28854961	28855301	ERAL1	FAM222B	+	-	223	divergent_overlapping	28855009	28855232	1.0	63.5	29.0	11	1.0	34.14711919481104	0.5264022704721775	11	1.0	11.471192808434923	0.7458665557721836	10	0.9090909090909091	0.7093403766957674	1.0169262961970384	11	1.0	0.38538160890460327	0.9680225143643814
chr17	32349982	32350441	C17orf75	ZNF207	-	+	108	divergent_classic	32350023	32350131	1.0	58.0	32.0	11	1.0	30.203673361031974	0.6329718319845674	11	1.0	35.576512774569906	0.5463846513745749	11	1.0	0.3692153984240658	0.6939112285876737	11	1.0	0.3708943171713527	0.7643632553410509
chr17	36543435	36545601	MYO19	GGNBP2	-	+	1476	divergent_classic	36543435	36544911	0.6001846722068329	62.4	107.0	11	1.0	26.79164247061765	0.49639092509198185	11	1.0	18.93896460191441	0.7020651186782045	11	1.0	0.46131184695865374	0.8321679752729109	11	1.0	0.3382553552078609	0.577684909982289
chr17	37406724	37406967	ACACA	TADA2A	-	+	49	divergent_classic	37406836	37406885	1.0	52.7	23.0	11	1.0	16.014935216685604	0.9091728428555795	11	1.0	5.412722021369197	0.7272482255164484	11	1.0	0.14553698566224837	1.4869834309012246	11	1.0	0.2938517123025943	1.6964551282324773
chr17	42609041	42610623	TUBG1	RETREG3	+	-	983	divergent_overlapping	42609640	42610623	0.44374209860935526	59.3	56.0	11	1.0	22.645499703220878	0.5109279183956185	11	1.0	7.878408562992936	0.7012330548949584	11	1.0	0.39840805010291375	0.905363407520718	11	1.0	0.27019607923120487	0.644638634484634
chr17	49788612	49789362	KAT7	FAM117A	+	-	557	divergent_overlapping	49788623	49789180	1.0	63.6	67.0	11	1.0	27.645714462457594	0.6848473935819985	11	1.0	22.879993484577753	0.674102652602181	11	1.0	0.4210834356152651	0.9491900537609992	11	1.0	0.22948155229717246	0.8957305918180274
chr17	51259741	51261222	MBTD1	UTP18	-	+	382	divergent_classic	51260163	51260545	1.0	68.3	150.0	11	1.0	31.325686290146848	0.47923148769143015	11	1.0	20.92069957351812	0.5647236942240692	11	1.0	0.4859229913247855	0.8869957569247204	11	1.0	0.22919550263860602	0.5152094546494874
chr17	59707191	59707747	VMP1	PTRH2	+	-	435	divergent_overlapping	59707191	59707626	0.6366906474820144	61.0	28.0	11	1.0	22.896542774820112	0.6942945096068296	10	0.9090909090909091	15.849908155586679	0.6111587031964079	11	1.0	0.3774509532693248	0.9111249841321997	11	1.0	0.1857624507253991	0.4733384523826054
chr17	59892681	59893660	TUBD1	RPS6KB1	-	+	100	divergent_classic	59892945	59893045	1.0	58.3	73.0	11	1.0	30.953370735901842	0.6650565398269382	9	0.8181818181818182	8.612711213064442	0.5819411639027973	11	1.0	0.5070785728311966	0.7682167018978188	11	1.0	0.22090068544557437	1.0582640875090268
chr17	63773324	63776351	DDX42	CCDC47	+	-	2749	divergent_overlapping	63773602	63776351	0.4552362074661381	60.5	118.0	11	1.0	29.607950692725073	0.6170120880814576	11	1.0	13.568747725197955	0.5725781505249905	11	1.0	0.5019009980331072	1.0600156327798478	11	1.0	0.3924390531515897	0.4431767090092375
chr17	64505361	64508199	CEP95	DDX5	+	-	1335	divergent_overlapping	64506864	64508199	0.7353770260747005	60.6	183.0	11	1.0	33.93881810638164	0.4638875680333647	11	1.0	20.393394496062943	0.48917478776708767	11	1.0	0.39709467812248056	0.7487438457297698	11	1.0	0.3942140395450394	0.49678826158110484
chr17	74776105	74776553	NAT9	TMEM104	-	+	131	divergent_classic	74776367	74776498	1.0	70.3	49.0	11	1.0	25.501475998686704	0.5356900751988063	11	1.0	8.364009768440937	0.6223976053723921	11	1.0	0.2709677324247812	1.2722220788027316	11	1.0	0.3769932394006876	0.8582071743669781
chr17	75261099	75262363	MRPS7	GGA3	+	-	690	divergent_overlapping	75261673	75262363	0.7286392405063291	68.1	89.0	11	1.0	38.721187980612896	0.4885550453246627	11	1.0	24.29836183640846	0.4369506908859709	11	1.0	0.5475240089267702	0.9328314158252687	11	1.0	0.28894535656892534	0.8333147309098937
chr17	75666919	75667548	RECQL5	SAP30BP	-	+	61	divergent_classic	75667189	75667250	1.0	59.6	51.0	11	1.0	31.68539088454993	0.5842604941097929	11	1.0	19.29200731099288	0.8005721477903771	11	1.0	0.5114180222839604	1.0478654250449955	11	1.0	0.3507269648925097	0.7868837347100897
chr17	75784765	75785893	UNK	H3-3B	+	-	1088	divergent_overlapping	75784805	75785893	0.4095744680851064	71.9	55.0	11	1.0	19.306851448460847	0.47516235936989204	11	1.0	28.180839926407078	0.4859776937134637	10	0.9090909090909091	0.5523642984426657	1.2614602421044991	11	1.0	0.2946521561689512	0.39460074808292533
chr17	75978890	75979650	ACOX1	TEN1	-	+	62	divergent_classic	75979177	75979239	1.0	62.8	67.0	11	1.0	27.47285644547777	0.564894763855352	11	1.0	18.657879463070433	0.6133681999932942	11	1.0	0.3570172700121928	0.8204363089208749	11	1.0	0.17295039555396585	0.7610496616486462
chr17	76725949	76727338	JMJD6	METTL23	-	+	30	divergent_classic	76726799	76726829	1.0	67.2	146.0	11	1.0	34.48787083681219	0.631589285118683	11	1.0	20.24876507357423	0.7293940594184968	11	1.0	0.4085152123533478	0.8150978921895499	11	1.0	0.30928106293363644	0.7085433120841593
chr17	76735864	76738140	MFSD11	SRSF2	+	-	1469	divergent_overlapping	76735864	76737333	0.7710896309314587	70.5	221.0	11	1.0	32.89238756209107	0.5195476310722231	11	1.0	17.334124640639587	0.46315109328291765	11	1.0	0.46124828692545106	0.5749874677094722	11	1.0	0.475868270275801	0.64652027492761
chr17	81238616	81239971	TEPSIN	NDUFAF8	-	+	213	divergent_classic	81239091	81239304	1.0	67.7	142.0	11	1.0	33.32342187045232	0.5938620190221311	11	1.0	8.543116891072147	0.5403541453269857	11	1.0	0.4048552743107139	0.6645271601455157	11	1.0	0.2849171004801498	0.5452257921704097
chr17	81683164	81684417	HGS	ARL16	+	-	472	divergent_overlapping	81683325	81683797	1.0	71.1	152.0	11	1.0	35.9841247817386	0.657956234664091	11	1.0	10.630245330914374	0.8131223494533423	11	1.0	0.44644949869705286	0.682131238028673	11	1.0	0.25211044946484945	0.5993644204178609
chr17	81890636	81892105	ANAPC11	ALYREF	+	-	797	divergent_overlapping	81890789	81891586	1.0	69.4	184.0	11	1.0	30.97684639478979	0.5543814180564326	11	1.0	13.949310176090377	0.678510734959994	11	1.0	0.4969356896254695	0.7171393240715335	11	1.0	0.2863270373715921	0.45522585441925373
chr17	82418203	82418885	HEXD	OGFOD3	+	-	320	divergent_overlapping	82418317	82418637	1.0	79.2	98.0	11	1.0	24.961692117671692	0.5737200719964958	9	0.8181818181818182	6.926183732053948	0.7467327262242768	11	1.0	0.16996816904144604	1.179399582577537	11	1.0	0.29759223838781657	1.3236037372129115
chr18	13725980	13727371	RNMT	FAM210A	+	-	4	divergent_overlapping	13726659	13726663	1.0	65.5	134.0	11	1.0	42.038717093871576	0.48082903485668066	11	1.0	18.512979815240246	0.6360825777664557	11	1.0	0.5308197975046627	0.7309466447669788	11	1.0	0.3240932112884511	0.6696698155029083
chr18	21704204	21705091	ABHD3	MIB1	-	+	176	divergent_classic	21704780	21704956	1.0	57.5	75.0	11	1.0	29.139493423618266	0.5794368696445843	9	0.8181818181818182	7.808281446523538	0.6624544351456056	11	1.0	0.38044901205215514	0.7923426780737245	11	1.0	0.42330737098608306	0.5451316902093579
chr18	36128956	36130273	SLC39A6	ELP2	-	+	58	divergent_classic	36129385	36129443	1.0	67.8	126.0	11	1.0	31.625794742682903	0.36291087207356304	11	1.0	15.954973091508373	0.47551686338702054	11	1.0	0.545265966095237	0.600161989316831	11	1.0	0.34689884546084304	0.5192372307420003
chr18	36828595	36829326	KIAA1328	TPGS2	+	-	111	divergent_overlapping	36829105	36829216	1.0	69.6	87.0	11	1.0	31.16353200697657	0.4359116282392781	11	1.0	10.089896030316611	0.6836749862281001	10	0.9090909090909091	0.5533721837990012	1.3448838303445727	11	1.0	0.5317130196932348	1.1663927484712258
chr18	46104147	46104881	ATP5F1A	HAUS1	-	+	43	divergent_classic	46104334	46104377	1.0	61.7	57.0	11	1.0	29.61614539708065	0.38796626138657625	10	0.9090909090909091	8.885909986537483	0.6872190348165484	11	1.0	0.34578001603167946	0.5837538921171955	10	0.9090909090909091	0.6481644194781037	1.4203977888895725
chr18	56651225	56651600	WDR7	TXNL1	+	-	258	divergent_overlapping	56651342	56651600	0.8773333333333333	62.9	30.0	11	1.0	29.99240321159363	0.48211612301018436	11	1.0	8.77933298631148	0.7003923095660103	11	1.0	0.221308395644029	1.1068136415807788	11	1.0	0.24551082577373695	1.4393889008100407
chr18	62186744	62188019	PIGN	RELCH	-	+	136	divergent_classic	62187118	62187254	1.0	57.6	96.0	11	1.0	39.361553823327995	0.4561402911206488	10	0.9090909090909091	10.29757202346368	0.6297131896677888	11	1.0	0.37246255174420995	1.1757572781225116	11	1.0	0.3714058496635449	0.5060680436770435
chr18	75207959	75212227	PTGR3	TSHZ1	-	+	1615	divergent_classic	75209139	75210754	1.0	58.2	353.0	11	1.0	22.778966920825912	0.46196708036539025	10	0.9090909090909091	9.386614346682604	0.5063760313750696	10	0.9090909090909091	1.6924675889849803	2.44861759946425	11	1.0	0.28360985607803163	0.42728580240572156
