chrom	start	end	gene1	gene2	gene1_strand	gene2_strand	inter_tss_distance	pair_type	orig_start	orig_end	cpg_overlap_fraction	cpg_obs_exp	cpg_gc_pct	H3K4me3_n_present	H3K4me3_frac_present	H3K4me3_mean	H3K4me3_cv	H3K27ac_n_present	H3K27ac_frac_present	H3K27ac_mean	H3K27ac_cv	H3K27me3_n_absent	H3K27me3_frac_absent	H3K27me3_mean	H3K27me3_cv	H3K9me3_n_absent	H3K9me3_frac_absent	H3K9me3_mean	H3K9me3_cv	meth_mean	meth_cv	meth_n_hypo	meth_frac_hypo	DNase_mean	DNase_cv	DNase_n_present	DNase_frac_present	H3K9ac_mean	H3K9ac_cv	H3K36me3_mean	H3K36me3_cv	repliseq_mean	CTCF_n_peaks	mahalanobis_dist	mahalanobis_score	cosine_sim	cosine_score	percentile_score	composite_score	composite_rank
chr14	73949925	73950655	COQ6	FAM161B	+	-	489	divergent_overlapping	73949925	73950414	0.6863013698630137	65.1	47.0	11	1.0	31.117541732257465	0.4284757196758872	11	1.0	20.305822598808888	1.0790989013650079	11	1.0	0.41051147357448964	0.7886408098711166	11	1.0	0.31967073674782065	0.5908952662274862	0.4083247372719083	0.4479275643856953	6	1.0	1.5566072930898494	0.25520463950866057	11	1.0	24.83400082562933	0.7203322216757273	0.541013707080621	0.9388700489143195	10.368949771689499	3	2.94059705855711	0.6851922951853702	0.0	0.0	0.6030418856505813	0.45498948376932247	161
chr7	16644614	16646739	ANKMY2	BZW2	-	+	313	divergent_classic	16645817	16646130	1.0	59.8	151.0	11	1.0	28.26043735921888	0.6266732478707686	10	0.9090909090909092	11.044077626878645	0.6814496884087275	11	1.0	0.670465287831525	0.7492700618797503	11	1.0	0.2949882146238786	0.5662686334975013	1.710418530356414	0.5459404498206943	6	1.0	0.7818373428337797	0.3056623523380203	11	1.0	15.526435825522638	0.6295162560359536	0.41532552860190286	0.8409146009394864	21.0278431372549	0	3.5236591294359845	0.594180400480611	0.19488431111384374	0.27864074233554187	0.4456919891702501	0.454971979643982	162
chr17	5486070	5486963	MIS12	DERL2	+	-	527	divergent_overlapping	5486284	5486811	1.0	65.2	84.0	11	1.0	23.4801145359977	0.4300935047402958	11	1.0	20.69572500921082	0.569518115792195	11	1.0	0.38573902288226203	1.0061140169429066	11	1.0	0.2523258401483605	0.642907518818677	0.8185229562980076	0.619645280317261	6	1.0	2.0923476412375663	0.33025191431984674	11	1.0	21.50850667119259	0.45247210276378036	0.22999972085329634	1.0534053702752846	17.41993281075028	0	2.7790083987835437	0.7104151502179866	0.0	0.0	0.5690396559961777	0.45487795688604793	163
chr11	206975	209225	BET1L	RIC8A	-	+	308	divergent_classic	207399	207707	1.0	56.9	184.0	11	1.0	34.974743906823285	0.5329602658185492	11	1.0	18.693773679057124	0.5340256704339348	11	1.0	0.42560293175186814	0.7392437421478246	11	1.0	0.33681692849768613	0.46063843943534527	1.723344333306417	1.0062512373521268	6	1.0	0.9269922725358757	0.3044652695717669	11	1.0	27.283572377427127	0.4837814307707346	0.3967535394966608	0.5551110360206034	17.14814814814815	0	3.8634463149749245	0.5411420069770132	0.14334583889855823	0.20495231623890298	0.5897435897435898	0.4548655745855531	164
chr16	29995257	29996553	INO80E	HIRIP3	+	-	360	divergent_overlapping	29995714	29996074	1.0	61.8	116.0	11	1.0	34.476483282447845	0.735145125671082	11	1.0	14.729082322827315	0.5979783521608316	11	1.0	0.38063317894464893	0.6718142258449724	11	1.0	0.3151184822789723	0.8757291975051685	4.702969425894439	1.4097909895607288	5	0.8333333333333334	1.31111021890768	0.5427437990868821	11	1.0	17.452418127712207	0.4802650094184027	0.5023841603529262	0.6808585571248229	8.67361111111111	0	3.2387318198194226	0.6386555526067728	0.14168482895713486	0.20257744552478704	0.45715878324573966	0.4533830896738671	165
chr5	149550686	149551946	CSNK1A1	ARHGEF37	-	+	475	divergent_classic	149551471	149551946	0.7896825396825397	64.5	93.0	11	1.0	34.756435725537976	0.5413232986777498	11	1.0	30.421975741868504	0.6730283804027177	11	1.0	0.49386302968443824	0.8436094034375773	11	1.0	0.3919632806945179	0.8190462869460271	1.0787528436520517	0.3760386075550822	6	1.0	1.3098566188877254	0.24076047008174797	11	1.0	38.31356043624042	0.6032100587402064	0.44595459443912594	0.6099029482915445	19.27420634920635	1	3.0559720638936425	0.6671830670745078	0.0	0.0	0.618330944417901	0.45237251015517344	166
chr11	62726522	62728068	HNRNPUL2	TTC9C	-	+	611	divergent_classic	62727457	62728068	0.7328589909443726	71.0	142.0	11	1.0	28.563812386536394	0.4736822627674504	11	1.0	15.028912326230936	0.7214695855810568	11	1.0	0.385323151552897	0.8519350085542433	11	1.0	0.256856343090039	0.4214136862288616	1.7484376777548167	1.0302469951661852	6	1.0	1.391014355996155	0.2516381891417273	11	1.0	19.70069902322872	0.4944965923829641	0.36555562253335494	0.7973193003520959	11.333333333333334	0	2.868247858411142	0.6964854972551483	0.012224540333584999	0.01747834381224816	0.5616340181557572	0.45232790749246093	167
chr22	20858422	20859417	SNAP29	PI4KA	+	-	411	divergent_overlapping	20859006	20859417	0.9889447236180904	66.7	106.0	11	1.0	31.01084380579878	0.7850527546000573	10	0.9090909090909092	8.353509804821648	0.8426199407743767	11	1.0	0.3346164337110533	0.7664325841263276	11	1.0	0.2720858953666441	0.7702844363292086	1.3706625179807312	0.6500980376076314	6	1.0	1.7560848105421016	0.5595103360198694	11	1.0	14.94919809171745	0.7060749881375045	0.38476781367106505	1.1669365370655467	17.359128978224454	0	3.0404512719883527	0.6696057536960015	0.12837534983977172	0.18354788321592033	0.4311196050326485	0.45224254795297125	168
chr9	128881632	128882494	LRRC8A	KYAT1	+	-	362	divergent_overlapping	128882132	128882494	0.9721577726218096	62.5	76.0	11	1.0	33.18779839433905	0.5024049024004712	11	1.0	11.080571732571629	0.6638762553391893	10	0.9090909090909092	0.7667516742384879	0.8086475931383489	11	1.0	0.28237649655172353	0.8554369919045036	1.349629110777001	0.6033472080466354	6	1.0	1.1786691358019767	0.3584050450618897	11	1.0	18.571972507999803	0.3843377203913189	0.33385264178276197	0.8321341894025341	28.666666666666668	3	3.0453915015044104	0.6688346185613578	0.057336009241168884	0.0819776003835637	0.5316929447364229	0.45163501096053915	169
chr12	6493194	6494140	NCAPD2	MRPL51	+	-	486	divergent_overlapping	6493355	6493841	0.5116279069767442	65.25	25.0	11	1.0	25.301713966791088	0.6160963389336664	11	1.0	16.579981896143284	0.49598747871643367	11	1.0	0.3162691311060273	0.8982751201811853	11	1.0	0.22236091572301966	0.44740454908010036	2.2442150713560545	0.9115145640663362	6	1.0	1.5706514524950699	0.3358955317727632	11	1.0	15.995986369209005	0.34529044231877937	0.30844199751049167	0.684525982359089	7.5	2	3.095742013618031	0.6609752572074146	0.05078822404007499	0.07261573991024584	0.5473801560758081	0.450388871678782	170
chr11	57712014	57712836	MED19	TMX2	-	+	371	divergent_classic	57712221	57712592	1.0	57.9	66.0	11	1.0	29.86442166122399	0.5120082343612151	11	1.0	12.270070788255152	0.6182690898701295	11	1.0	0.4405568890073338	0.7008739744908559	11	1.0	0.2260797164674239	0.8064395323463995	0.760841170323929	1.0036381326202617	6	1.0	2.279140539542681	0.6282332815197236	11	1.0	18.62713619929215	0.590484320646981	0.2902532913641271	0.9119659983773092	22.666666666666668	0	3.0181694840480993	0.6730837843193884	0.08262035933375933	0.11812853546399495	0.481286829112916	0.44905812310082865	171
chr3	150602874	150604004	SELENOT	SERP1	+	-	354	divergent_overlapping	150602874	150603228	0.6982300884955752	64.0	71.0	11	1.0	29.017432575144497	0.43166021892376893	11	1.0	16.280169964218217	0.5598560341812093	11	1.0	0.4041000884823695	0.8268206950943644	11	1.0	0.27080636395603097	0.7648669348233367	0.9282555914550876	0.6111582044568374	6	1.0	1.0368538457544982	0.24651411820535948	11	1.0	20.894343288557412	0.4934310372366626	0.2996121634836189	0.5306397038990908	23.0	1	3.0713775842800377	0.664778373527618	0.0	0.0	0.6094919573180443	0.4487589366064605	172
chr5	75510756	75512149	POLK	CERT1	+	-	294	divergent_overlapping	75511844	75512138	1.0	57.7	107.0	11	1.0	35.13490570607082	0.49420083026781036	10	0.9090909090909092	11.339221430284214	0.5858639687388354	11	1.0	0.39791497454449476	0.8156225843344199	11	1.0	0.3503825999045515	0.5088273712034612	1.1664677437857618	0.7348362674659813	6	1.0	1.1303848655928848	0.21684957331476057	11	1.0	18.799858946551804	0.5150671263737538	0.36212777364000565	0.47807771930794646	18.24443646805456	0	3.2703328007138777	0.6337228614073641	0.055362702328718094	0.07915621522537133	0.5697563306258958	0.4481629083183257	173
chr8	116766248	116766925	UTP23	EIF3H	+	-	421	divergent_overlapping	116766504	116766925	0.9734121122599704	62.1	57.0	11	1.0	32.904216956228446	0.6011214724732157	11	1.0	11.99681074357951	0.6912350615412334	11	1.0	0.4531375592760982	0.648393867344946	11	1.0	0.3927900360377122	0.7334286618831161	1.1104718867876764	0.5351670296059071	6	1.0	1.3508211664446284	0.2688720791373032	11	1.0	17.704669262857017	0.644267635622902	0.261794112471244	0.6667232081406694	15.333333333333334	3	2.9539228671071065	0.6831122300513444	0.05862885340492652	0.08382607682301994	0.4989648033126294	0.4480821560612326	174
chr18	75207959	75212227	PTGR3	TSHZ1	-	+	1615	divergent_classic	75209139	75210754	1.0	58.2	353.0	11	1.0	22.778966920825912	0.46196708036539025	10	0.9090909090909092	9.386614346682604	0.5063760313750697	10	0.9090909090909092	1.6924675889849796	2.4486175994642507	11	1.0	0.2836098560780317	0.42728580240572156	1.5596427153224026	0.5899718271360223	6	1.0	0.4213605327476076	0.21475100910192632	11	1.0	12.004306296167094	0.5162109127593403	0.30752560207119256	0.6513315069514897	6.776319900031241	1	4.6196468586484025	0.4231044125357353	0.30817145711488536	0.44061588686303177	0.48295906991559157	0.4463142520478811	175
chr21	33541997	33543491	SON	GART	+	-	454	divergent_overlapping	33543037	33543491	0.923025435073628	60.4	106.0	11	1.0	28.4012560705636	0.41229630641066095	11	1.0	32.939947906216325	0.6247719672560009	11	1.0	0.5512652990475623	0.8253739534498271	11	1.0	0.24549087068847814	0.2548105081442799	1.255252850797526	0.665833640322688	6	1.0	1.2557601797709839	0.26858390200038945	11	1.0	34.46113372405343	0.3979272492022285	0.2841406065724152	0.7253669722432332	20.166666666666668	0	3.134448307590048	0.6549334765337331	0.0	0.0	0.6119605032648512	0.44556154159294864	176
chr16	71808020	71809201	ATXN1L	AP1G1	+	-	763	divergent_overlapping	71808438	71809201	0.9974597798475868	58.8	91.0	11	1.0	43.78262934003971	0.4526085052070549	11	1.0	36.42066075091464	0.6184407117539965	10	0.9090909090909092	0.6138570812109893	0.9225416728586993	11	1.0	0.4714540423517807	0.765603950019097	0.9116442008501564	0.5976647221661521	6	1.0	1.0995992702821524	0.37788185459768997	11	1.0	47.5947366482784	0.7096028605120164	0.4015140478914949	0.723206911178895	17.166666666666668	0	2.7883350673285965	0.7089593227547304	0.0	0.0	0.5398152572065616	0.44552830626386064	177
chr6	109094357	109095544	SESN1	CEP57L1	-	+	263	divergent_classic	109094846	109095109	1.0	65.6	111.0	11	1.0	22.918788069199152	0.5774092998969242	11	1.0	17.91194488489201	0.5633066293106057	11	1.0	0.20382457108544913	0.5377886234075004	11	1.0	0.20937736478276567	0.8502215581621857	1.4176805487948771	0.8978524919665619	6	1.0	1.7017188468640072	0.34039917187366164	11	1.0	19.373340976075248	0.48364828484317274	0.15604128851889112	0.9585234504600912	26.0	2	3.428801725370537	0.6089869751181247	0.07057244613671432	0.10090272873983158	0.5682433508520465	0.44433861392481333	178
chr14	21476596	21477653	TOX4	RAB2B	+	-	364	divergent_overlapping	21476596	21476960	0.8495742667928098	60.8	60.0	11	1.0	31.403666727886517	0.49825851239486146	11	1.0	10.684328546632111	0.5042791506170033	11	1.0	0.3763268468321858	0.5636069963862589	11	1.0	0.36229129403979027	0.5298591458776775	2.2081368721512926	0.8088823741992675	6	1.0	1.4277530475529399	0.35555555329574806	11	1.0	15.312196808619888	0.5793915602160081	0.2853862118844552	0.7971520854778383	19.166666666666668	1	3.0524205337955586	0.6677374359821617	0.0615129845837904	0.08794973587016747	0.49984073897117376	0.44343211684526707	179
chr2	171433854	171434802	DCAF17	METTL8	+	-	586	divergent_overlapping	171434216	171434802	0.9831223628691984	72.3	104.0	11	1.0	25.86797101235452	0.6076725049093534	11	1.0	14.24261846737819	0.5835542357277164	11	1.0	0.3644748506586717	0.6017677897456815	11	1.0	0.5390315855542281	0.9836407020912045	1.564298807741328	0.5655327566734946	6	1.0	1.3928194729304193	0.45132098837651896	11	1.0	21.680127275197886	0.5786768296852896	0.27240803616037107	0.9042668820624219	21.44672995780591	1	2.685596145344406	0.7249961469913184	0.0	0.0	0.5046185698359611	0.4413840297473157	180
chr12	990053	991136	RAD52	ERC1	-	+	455	divergent_classic	990053	990508	0.6879039704524469	64.8	81.0	11	1.0	26.429009696579598	0.5671229992755946	10	0.9090909090909092	24.157420812560346	0.8484739176643464	11	1.0	0.8087803100300621	0.7905155516715052	11	1.0	0.2733227223126834	0.6983941623109501	2.1683800859426303	0.8452968639078436	6	1.0	0.7387394615006101	0.39289700892206775	11	1.0	31.893411151230904	0.5948301990246111	0.39052567557370266	0.6916741790451159	20.098030163127117	1	2.972122216569721	0.6802714394053504	0.059827176157411066	0.08553940889886269	0.47722567287784684	0.440938100295153	181
chr10	112446846	112447572	VTI1A	ZDHHC6	+	-	575	divergent_overlapping	112446997	112447572	0.9862258953168044	61.2	58.0	11	1.0	39.850671894033155	0.5913299445204817	11	1.0	21.2172090610612	0.4795470623857027	11	1.0	0.4607502085618318	0.8458243775207795	11	1.0	0.45609478637779544	1.1413994252074497	1.1368112612447991	0.6702500201255782	6	1.0	0.8795177106395452	0.3615264232069374	11	1.0	29.3320251814569	0.3988454615864677	0.3765080918414672	1.1531960895569853	15.0	1	2.7097537045512747	0.7212253216458361	0.0	0.0	0.5071667462971811	0.4406401525474888	182
chr6	18154964	18156123	TPMT	KDM1B	-	+	251	divergent_classic	18155077	18155328	1.0	59.3	96.0	11	1.0	29.884403106762843	0.5712905565123374	9	0.8181818181818182	8.130702533053748	0.5902880083257543	11	1.0	0.4442282628665172	0.5654119257052211	11	1.0	0.29839001538500776	0.7834633001798017	1.3937648801762803	0.9019293065635728	6	1.0	1.40432274927073	0.4619730164394214	11	1.0	14.67084828202087	0.5831985549818108	0.2838800723537995	0.9054117542520979	20.230802415875758	1	3.3452566707186966	0.6220277714532652	0.13900190436001636	0.19874146664532416	0.4397197005892658	0.440349458751683	183
chr17	49788612	49789362	KAT7	FAM117A	+	-	557	divergent_overlapping	49788623	49789180	1.0	63.6	67.0	11	1.0	27.64571446245759	0.6848473935819986	11	1.0	22.87999348457775	0.6741026526021812	11	1.0	0.42108343561526507	0.9491900537609993	11	1.0	0.22948155229717251	0.8957305918180273	1.2310987769866055	0.3725245118615791	6	1.0	2.246051676263231	0.33248037246548234	11	1.0	29.955935630455574	0.5332811142688544	0.26063413238435085	0.8982943748665273	10.0	1	2.8029840338814664	0.7066727219483467	0.0	0.0	0.5255613951266125	0.44033750731732246	184
chr18	21704204	21705091	ABHD3	MIB1	-	+	176	divergent_classic	21704780	21704956	1.0	57.5	75.0	11	1.0	29.139493423618266	0.5794368696445843	9	0.8181818181818182	7.808281446523538	0.6624544351456056	11	1.0	0.38044901205215514	0.7923426780737245	11	1.0	0.42330737098608306	0.5451316902093579	2.702331464804874	0.6377078967600419	6	1.0	0.8487761455758634	0.5568744794193199	11	1.0	16.066568571810834	0.5399874818087274	0.24071636892012016	1.0430290202241126	20.222096956031567	2	3.471879205686998	0.602262882952777	0.19859155611626245	0.2839412690613194	0.38039496735148903	0.44020602410495335	185
chr1	86914424	86915531	SELENOF	HS2ST1	-	+	210	divergent_classic	86914424	86914634	0.950316169828365	60.7	89.0	11	1.0	34.11608232926414	0.5507835280076312	11	1.0	10.442828344753146	0.6752712244355374	11	1.0	0.4372817742149186	0.6927144911852781	11	1.0	0.293816784668906	0.7936295078800841	1.5406597521853345	0.9539776989893948	6	1.0	1.3249462833758534	0.3458939376162786	11	1.0	17.04273914603932	0.45722818606055027	0.33095776284124906	1.029133867755521	28.677958446251125	1	3.4064134626393776	0.6124816257086516	0.12029595854177988	0.17199617042783102	0.4782608695652175	0.4400697622813752	186
chr1	63593266	63594242	PGM1	ITGB3BP	+	-	311	divergent_overlapping	63593410	63593721	1.0	66.7	99.0	11	1.0	35.979673976202314	0.6855084563493269	10	0.9090909090909092	9.959089898832492	0.7728745420344162	10	0.9090909090909092	1.0576884103081177	1.8680043728339066	11	1.0	0.4577439748794125	0.6539154435127089	6.171981505214238	1.7144053070749292	5	0.8333333333333334	0.6246133172583118	0.5888416822564964	11	1.0	18.144263530242288	0.6764387691917441	0.32595065677074503	1.2272461139021889	16.087090163934427	0	3.239900184856901	0.638473179029278	0.22531119768044572	0.32214434820007287	0.2914476827520306	0.4394668808973422	187
chr7	26199798	26202442	CBX3	HNRNPA2B1	+	-	368	divergent_overlapping	26201161	26201529	1.0	65.4	263.0	11	1.0	32.42487995833823	0.4953634456200254	11	1.0	20.772306429845102	0.43936722663276523	11	1.0	0.3850199565585175	0.6760432748109725	11	1.0	0.26441300769668447	0.3925920238569217	0.7578278003684894	0.4937733160038927	6	1.0	0.9163408542596246	0.23126876667899782	11	1.0	31.612405415707975	0.6355488326095818	0.3492150432759767	0.46196179830544376	23.45581190115986	2	4.785573919149106	0.3972043636160768	0.13267838225653783	0.18970025197279375	0.7448638318203535	0.4392509705843749	188
chr1	185156718	185157573	TRMT1L	SWT1	-	+	7	divergent_classic	185157072	185157079	1.0	65.4	73.0	11	1.0	27.001528916266235	0.6215752874313654	11	1.0	13.046105675588636	0.6613107541690824	11	1.0	0.37930797092351176	0.6232769920001224	11	1.0	0.15262782193510663	0.7761462787309217	14.86399933566502	2.3386346434123193	6	0.8571428571428571	1.8633597699598325	0.2936963892635028	11	1.0	15.505073628835419	0.41025231407315066	0.27054163907478457	0.9355637200450956	20.028849902534112	0	3.929328539845636	0.5308582543333017	0.2116203794641428	0.3025695567293365	0.45349577958273607	0.43916290262694246	189
chr7	100428181	100430379	MEPCE	ZCWPW1	+	-	671	divergent_overlapping	100428321	100428992	1.0	64.7	199.0	11	1.0	23.3462475700581	0.4532038218030086	11	1.0	24.752559086908548	0.5638472335847146	11	1.0	0.27116593290253566	0.6149557020169049	11	1.0	0.33346919239464995	0.45495306312294703	1.7417166467675402	0.0689803442881562	6	1.0	1.7252232887017362	0.18212339272202455	11	1.0	27.58477957332332	0.4998465554684032	0.2556060174895987	0.9452188090681358	12.909159842280863	0	3.383313108546663	0.6160874287600485	0.0	0.0	0.6413441630832936	0.43883822042900744	190
chr7	77798014	77799533	TMEM60	PHTF2	-	+	338	divergent_classic	77798434	77798772	1.0	65.3	139.0	11	1.0	34.602249906912185	0.54736851254777	11	1.0	10.440690185995981	0.7209758595194604	11	1.0	0.4698849605381195	0.6628482586665341	11	1.0	0.3274639592849426	0.6206030327427822	1.0825247133283609	0.5966057435749472	6	1.0	1.5692776915788635	0.34595770288353556	11	1.0	17.596186528327657	0.6616908802643297	0.2908808050288505	0.7093291215838998	21.432301953039282	1	3.359444664495875	0.6198131252599809	0.05617963586616237	0.08032424648459004	0.5551839464882942	0.4385777079958576	191
chr10	27154101	27155565	MASTL	YME1L1	+	-	443	divergent_overlapping	27154823	27155266	0.5027322404371585	57.25	30.0	11	1.0	30.868808972307452	0.3895276599531121	11	1.0	28.78562451150507	0.5907470392436037	11	1.0	0.4848466973872572	0.6154670418085278	11	1.0	0.35172971710143114	0.6742928697353505	1.162561950724185	0.5456937354277964	6	1.0	0.8295220898473019	0.20058605136157157	11	1.0	30.234117916868968	0.5691544603515702	0.2570637660840813	0.5389741980986641	25.265027322404368	1	3.1182574197811066	0.6574607604200315	0.0	0.0	0.5828953655040612	0.43785291381923097	192
chr12	95217058	95218221	FGD6	VEZT	-	+	263	divergent_classic	95217482	95217745	1.0	65.6	118.0	11	1.0	23.66055223611987	0.35864908696890485	11	1.0	12.482922126364382	0.37561619204058594	11	1.0	0.3592756766428947	0.7935071443433184	11	1.0	0.21158812964527388	0.44631787311042087	0.8271590113502097	0.5278488801322555	6	1.0	1.663817969168415	0.2822452935454565	11	1.0	18.852311150080542	0.5142422076762497	0.29254897225086796	1.409265621283098	27.603468042419035	1	3.449062403564279	0.605824425532904	0.0	0.0	0.6505813027552159	0.4375041610397264	193
